"profileID","respID","qID","altID","obsID","tired","walking","sports","concentration","embarrassed","unhappiness","treated"
"3451234",912,7,1,7295,"sometimes","often","always","never","almost never","sometimes","often"
"5314234",912,8,1,7296,"always","sometimes","never","often","almost never","sometimes","often"
"3524314",913,1,1,7297,"sometimes","always","almost never","often","sometimes","never","often"
"3333555",913,2,1,7298,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"5241345",913,3,1,7299,"always","almost never","often","never","sometimes","often","always"
"5432241",913,4,1,7300,"always","often","sometimes","almost never","almost never","often","never"
"2222555",913,5,1,7301,"almost never","almost never","almost never","almost never","always","always","always"
"3524241",913,6,1,7302,"sometimes","always","almost never","often","almost never","often","never"
"2531451",913,7,1,7303,"almost never","always","sometimes","never","often","always","never"
"1234253",913,8,1,7304,"never","almost never","sometimes","often","almost never","always","sometimes"
"2154413",914,1,1,7305,"almost never","never","always","often","often","never","sometimes"
"4512413",914,2,1,7306,"often","always","never","almost never","often","never","sometimes"
"3333333",914,3,1,7307,"sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes"
"1543234",914,4,1,7308,"never","always","often","sometimes","almost never","sometimes","often"
"4512531",914,5,1,7309,"often","always","never","almost never","always","sometimes","never"
"3142253",914,6,1,7310,"sometimes","never","often","almost never","almost never","always","sometimes"
"5241413",914,7,1,7311,"always","almost never","often","never","often","never","sometimes"
"1425345",914,8,1,7312,"never","often","almost never","always","sometimes","often","always"
"2222444",915,1,1,7313,"almost never","almost never","almost never","almost never","often","often","often"
"4135234",915,2,1,7314,"often","never","sometimes","always","almost never","sometimes","often"
"1234253",915,3,1,7315,"never","almost never","sometimes","often","almost never","always","sometimes"
"5314425",915,4,1,7316,"always","sometimes","never","often","often","almost never","always"
"1234512",915,5,1,7317,"never","almost never","sometimes","often","always","never","almost never"
"3524432",915,6,1,7318,"sometimes","always","almost never","often","often","sometimes","almost never"
"4512413",915,7,1,7319,"often","always","never","almost never","often","never","sometimes"
"4512413",915,8,1,7320,"often","always","never","almost never","often","never","sometimes"
"4512531",916,1,1,7321,"often","always","never","almost never","always","sometimes","never"
"4321253",916,2,1,7322,"often","sometimes","almost never","never","almost never","always","sometimes"
"2154345",916,3,1,7323,"almost never","never","always","often","sometimes","often","always"
"1543543",916,4,1,7324,"never","always","often","sometimes","always","often","sometimes"
"1111222",916,5,1,7325,"never","never","never","never","almost never","almost never","almost never"
"2413321",916,6,1,7326,"almost never","often","never","sometimes","sometimes","almost never","never"
"3142321",916,7,1,7327,"sometimes","never","often","almost never","sometimes","almost never","never"
"2413135",916,8,1,7328,"almost never","often","never","sometimes","never","sometimes","always"
"1111111",917,1,1,7329,"never","never","never","never","never","never","never"
"1111333",917,2,1,7330,"never","never","never","never","sometimes","sometimes","sometimes"
"5432314",917,3,1,7331,"always","often","sometimes","almost never","sometimes","never","often"
"1352524",917,4,1,7332,"never","sometimes","always","almost never","always","almost never","often"
"3333555",917,5,1,7333,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"3215142",917,6,1,7334,"sometimes","almost never","never","always","never","often","almost never"
"4444222",917,7,1,7335,"often","often","often","often","almost never","almost never","almost never"
"2413321",917,8,1,7336,"almost never","often","never","sometimes","sometimes","almost never","never"
"2345314",918,1,1,7337,"almost never","sometimes","often","always","sometimes","never","often"
"1111444",918,2,1,7338,"never","never","never","never","often","often","often"
"4444444",918,3,1,7339,"often","often","often","often","often","often","often"
"1234135",918,4,1,7340,"never","almost never","sometimes","often","never","sometimes","always"
"5241345",918,5,1,7341,"always","almost never","often","never","sometimes","often","always"
"2154345",918,6,1,7342,"almost never","never","always","often","sometimes","often","always"
"2531142",918,7,1,7343,"almost never","always","sometimes","never","never","often","almost never"
"1234321",918,8,1,7344,"never","almost never","sometimes","often","sometimes","almost never","never"
"1234321",919,1,1,7345,"never","almost never","sometimes","often","sometimes","almost never","never"
"5432241",919,2,1,7346,"always","often","sometimes","almost never","almost never","often","never"
"3451234",919,3,1,7347,"sometimes","often","always","never","almost never","sometimes","often"
"2531215",919,4,1,7348,"almost never","always","sometimes","never","almost never","never","always"
"2345241",919,5,1,7349,"almost never","sometimes","often","always","almost never","often","never"
"2531451",919,6,1,7350,"almost never","always","sometimes","never","often","always","never"
"3451352",919,7,1,7351,"sometimes","often","always","never","sometimes","always","almost never"
"3215524",919,8,1,7352,"sometimes","almost never","never","always","always","almost never","often"
"1352215",920,1,1,7353,"never","sometimes","always","almost never","almost never","never","always"
"1352451",920,2,1,7354,"never","sometimes","always","almost never","often","always","never"
"4321512",920,3,1,7355,"often","sometimes","almost never","never","always","never","almost never"
"4444111",920,4,1,7356,"often","often","often","often","never","never","never"
"4444555",920,5,1,7357,"often","often","often","often","always","always","always"
"3142253",920,6,1,7358,"sometimes","never","often","almost never","almost never","always","sometimes"
"2154154",920,7,1,7359,"almost never","never","always","often","never","always","often"
"2222222",920,8,1,7360,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"1543543",921,1,1,7361,"never","always","often","sometimes","always","often","sometimes"
"5123215",921,2,1,7362,"always","never","almost never","sometimes","almost never","never","always"
"1425531",921,3,1,7363,"never","often","almost never","always","always","sometimes","never"
"1352215",921,4,1,7364,"never","sometimes","always","almost never","almost never","never","always"
"4135543",921,5,1,7365,"often","never","sometimes","always","always","often","sometimes"
"2531142",921,6,1,7366,"almost never","always","sometimes","never","never","often","almost never"
"2413135",921,7,1,7367,"almost never","often","never","sometimes","never","sometimes","always"
"1234135",921,8,1,7368,"never","almost never","sometimes","often","never","sometimes","always"
"1352524",922,1,1,7369,"never","sometimes","always","almost never","always","almost never","often"
"3451543",922,2,1,7370,"sometimes","often","always","never","always","often","sometimes"
"4512154",922,3,1,7371,"often","always","never","almost never","never","always","often"
"1111333",922,4,1,7372,"never","never","never","never","sometimes","sometimes","sometimes"
"4512531",922,5,1,7373,"often","always","never","almost never","always","sometimes","never"
"3333111",922,6,1,7374,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"1425413",922,7,1,7375,"never","often","almost never","always","often","never","sometimes"
"5241154",922,8,1,7376,"always","almost never","often","never","never","always","often"
"1111222",923,1,1,7377,"never","never","never","never","almost never","almost never","almost never"
"1425345",923,2,1,7378,"never","often","almost never","always","sometimes","often","always"
"1543234",923,3,1,7379,"never","always","often","sometimes","almost never","sometimes","often"
"3451234",923,4,1,7380,"sometimes","often","always","never","almost never","sometimes","often"
"1425413",923,5,1,7381,"never","often","almost never","always","often","never","sometimes"
"5241413",923,6,1,7382,"always","almost never","often","never","often","never","sometimes"
"4135234",923,7,1,7383,"often","never","sometimes","always","almost never","sometimes","often"
"1352215",923,8,1,7384,"never","sometimes","always","almost never","almost never","never","always"
"4135543",924,1,1,7385,"often","never","sometimes","always","always","often","sometimes"
"3215524",924,2,1,7386,"sometimes","almost never","never","always","always","almost never","often"
"1543234",924,3,1,7387,"never","always","often","sometimes","almost never","sometimes","often"
"2222222",924,4,1,7388,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"5555555",924,5,1,7389,"always","always","always","always","always","always","always"
"5314425",924,6,1,7390,"always","sometimes","never","often","often","almost never","always"
"5241345",924,7,1,7391,"always","almost never","often","never","sometimes","often","always"
"2531142",924,8,1,7392,"almost never","always","sometimes","never","never","often","almost never"
"2531451",925,1,1,7393,"almost never","always","sometimes","never","often","always","never"
"2413321",925,2,1,7394,"almost never","often","never","sometimes","sometimes","almost never","never"
"5123142",925,3,1,7395,"always","never","almost never","sometimes","never","often","almost never"
"5241345",925,4,1,7396,"always","almost never","often","never","sometimes","often","always"
"4135425",925,5,1,7397,"often","never","sometimes","always","often","almost never","always"
"1543352",925,6,1,7398,"never","always","often","sometimes","sometimes","always","almost never"
"4253314",925,7,1,7399,"often","almost never","always","sometimes","sometimes","never","often"
"5314352",925,8,1,7400,"always","sometimes","never","often","sometimes","always","almost never"
"4444444",926,1,1,7401,"often","often","often","often","often","often","often"
"3524123",926,2,1,7402,"sometimes","always","almost never","often","never","almost never","sometimes"
"2154345",926,3,1,7403,"almost never","never","always","often","sometimes","often","always"
"2345314",926,4,1,7404,"almost never","sometimes","often","always","sometimes","never","often"
"3333444",926,5,1,7405,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"2222222",926,6,1,7406,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"3215142",926,7,1,7407,"sometimes","almost never","never","always","never","often","almost never"
"5432314",926,8,1,7408,"always","often","sometimes","almost never","sometimes","never","often"
"2154154",927,1,1,7409,"almost never","never","always","often","never","always","often"
"4321512",927,2,1,7410,"often","sometimes","almost never","never","always","never","almost never"
"4321253",927,3,1,7411,"often","sometimes","almost never","never","almost never","always","sometimes"
"5314352",927,4,1,7412,"always","sometimes","never","often","sometimes","always","almost never"
"2531524",927,5,1,7413,"almost never","always","sometimes","never","always","almost never","often"
"3333444",927,6,1,7414,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"3451425",927,7,1,7415,"sometimes","often","always","never","often","almost never","always"
"2154531",927,8,1,7416,"almost never","never","always","often","always","sometimes","never"
"4321321",928,1,1,7417,"often","sometimes","almost never","never","sometimes","almost never","never"
"2345314",928,2,1,7418,"almost never","sometimes","often","always","sometimes","never","often"
"5314234",928,3,1,7419,"always","sometimes","never","often","almost never","sometimes","often"
"1352451",928,4,1,7420,"never","sometimes","always","almost never","often","always","never"
"2154531",928,5,1,7421,"almost never","never","always","often","always","sometimes","never"
"5314234",928,6,1,7422,"always","sometimes","never","often","almost never","sometimes","often"
"2345123",928,7,1,7423,"almost never","sometimes","often","always","never","almost never","sometimes"
"1425531",928,8,1,7424,"never","often","almost never","always","always","sometimes","never"
"5241345",929,1,1,7425,"always","almost never","often","never","sometimes","often","always"
"3524314",929,2,1,7426,"sometimes","always","almost never","often","sometimes","never","often"
"3215142",929,3,1,7427,"sometimes","almost never","never","always","never","often","almost never"
"5314234",929,4,1,7428,"always","sometimes","never","often","almost never","sometimes","often"
"1352215",929,5,1,7429,"never","sometimes","always","almost never","almost never","never","always"
"1425413",929,6,1,7430,"never","often","almost never","always","often","never","sometimes"
"3142512",929,7,1,7431,"sometimes","never","often","almost never","always","never","almost never"
"5555111",929,8,1,7432,"always","always","always","always","never","never","never"
"2345241",930,1,1,7433,"almost never","sometimes","often","always","almost never","often","never"
"3524314",930,2,1,7434,"sometimes","always","almost never","often","sometimes","never","often"
"5314425",930,3,1,7435,"always","sometimes","never","often","often","almost never","always"
"2531215",930,4,1,7436,"almost never","always","sometimes","never","almost never","never","always"
"2154531",930,5,1,7437,"almost never","never","always","often","always","sometimes","never"
"4321253",930,6,1,7438,"often","sometimes","almost never","never","almost never","always","sometimes"
"3142512",930,7,1,7439,"sometimes","never","often","almost never","always","never","almost never"
"1234321",930,8,1,7440,"never","almost never","sometimes","often","sometimes","almost never","never"
"5241531",931,1,1,7441,"always","almost never","often","never","always","sometimes","never"
"1425345",931,2,1,7442,"never","often","almost never","always","sometimes","often","always"
"3333555",931,3,1,7443,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"4253241",931,4,1,7444,"often","almost never","always","sometimes","almost never","often","never"
"2222333",931,5,1,7445,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"3333555",931,6,1,7446,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"4444444",931,7,1,7447,"often","often","often","often","often","often","often"
"2345241",931,8,1,7448,"almost never","sometimes","often","always","almost never","often","never"
"1111111",932,1,1,7449,"never","never","never","never","never","never","never"
"4444111",932,2,1,7450,"often","often","often","often","never","never","never"
"3524123",932,3,1,7451,"sometimes","always","almost never","often","never","almost never","sometimes"
"2345314",932,4,1,7452,"almost never","sometimes","often","always","sometimes","never","often"
"2154413",932,5,1,7453,"almost never","never","always","often","often","never","sometimes"
"3333444",932,6,1,7454,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"5123524",932,7,1,7455,"always","never","almost never","sometimes","always","almost never","often"
"1111111",932,8,1,7456,"never","never","never","never","never","never","never"
"4512413",933,1,1,7457,"often","always","never","almost never","often","never","sometimes"
"4135425",933,2,1,7458,"often","never","sometimes","always","often","almost never","always"
"3142321",933,3,1,7459,"sometimes","never","often","almost never","sometimes","almost never","never"
"4512345",933,4,1,7460,"often","always","never","almost never","sometimes","often","always"
"3451352",933,5,1,7461,"sometimes","often","always","never","sometimes","always","almost never"
"2531451",933,6,1,7462,"almost never","always","sometimes","never","often","always","never"
"3524314",933,7,1,7463,"sometimes","always","almost never","often","sometimes","never","often"
"1425413",933,8,1,7464,"never","often","almost never","always","often","never","sometimes"
"4512531",934,1,1,7465,"often","always","never","almost never","always","sometimes","never"
"1234135",934,2,1,7466,"never","almost never","sometimes","often","never","sometimes","always"
"2413512",934,3,1,7467,"almost never","often","never","sometimes","always","never","almost never"
"5123524",934,4,1,7468,"always","never","almost never","sometimes","always","almost never","often"
"4253432",934,5,1,7469,"often","almost never","always","sometimes","often","sometimes","almost never"
"2413321",934,6,1,7470,"almost never","often","never","sometimes","sometimes","almost never","never"
"3524123",934,7,1,7471,"sometimes","always","almost never","often","never","almost never","sometimes"
"5432314",934,8,1,7472,"always","often","sometimes","almost never","sometimes","never","often"
"2222444",935,1,1,7473,"almost never","almost never","almost never","almost never","often","often","often"
"4444111",935,2,1,7474,"often","often","often","often","never","never","never"
"2154531",935,3,1,7475,"almost never","never","always","often","always","sometimes","never"
"3215524",935,4,1,7476,"sometimes","almost never","never","always","always","almost never","often"
"4321321",935,5,1,7477,"often","sometimes","almost never","never","sometimes","almost never","never"
"1234135",935,6,1,7478,"never","almost never","sometimes","often","never","sometimes","always"
"5555555",935,7,1,7479,"always","always","always","always","always","always","always"
"3451425",935,8,1,7480,"sometimes","often","always","never","often","almost never","always"
"5432123",936,1,1,7481,"always","often","sometimes","almost never","never","almost never","sometimes"
"1543352",936,2,1,7482,"never","always","often","sometimes","sometimes","always","almost never"
"5432241",936,3,1,7483,"always","often","sometimes","almost never","almost never","often","never"
"2345241",936,4,1,7484,"almost never","sometimes","often","always","almost never","often","never"
"4253241",936,5,1,7485,"often","almost never","always","sometimes","almost never","often","never"
"4512154",936,6,1,7486,"often","always","never","almost never","never","always","often"
"5555111",936,7,1,7487,"always","always","always","always","never","never","never"
"4135425",936,8,1,7488,"often","never","sometimes","always","often","almost never","always"
"2154345",937,1,1,7489,"almost never","never","always","often","sometimes","often","always"
"4321135",937,2,1,7490,"often","sometimes","almost never","never","never","sometimes","always"
"1234321",937,3,1,7491,"never","almost never","sometimes","often","sometimes","almost never","never"
"5241531",937,4,1,7492,"always","almost never","often","never","always","sometimes","never"
"3215142",937,5,1,7493,"sometimes","almost never","never","always","never","often","almost never"
"2531215",937,6,1,7494,"almost never","always","sometimes","never","almost never","never","always"
"4321135",937,7,1,7495,"often","sometimes","almost never","never","never","sometimes","always"
"5432123",937,8,1,7496,"always","often","sometimes","almost never","never","almost never","sometimes"
"3451234",938,1,1,7497,"sometimes","often","always","never","almost never","sometimes","often"
"1543234",938,2,1,7498,"never","always","often","sometimes","almost never","sometimes","often"
"3333444",938,3,1,7499,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"4512413",938,4,1,7500,"often","always","never","almost never","often","never","sometimes"
"5314234",938,5,1,7501,"always","sometimes","never","often","almost never","sometimes","often"
"1352215",938,6,1,7502,"never","sometimes","always","almost never","almost never","never","always"
"5555222",938,7,1,7503,"always","always","always","always","almost never","almost never","almost never"
"3215451",938,8,1,7504,"sometimes","almost never","never","always","often","always","never"
"4444111",939,1,1,7505,"often","often","often","often","never","never","never"
"4444222",939,2,1,7506,"often","often","often","often","almost never","almost never","almost never"
"4135352",939,3,1,7507,"often","never","sometimes","always","sometimes","always","almost never"
"1111222",939,4,1,7508,"never","never","never","never","almost never","almost never","almost never"
"5432314",939,5,1,7509,"always","often","sometimes","almost never","sometimes","never","often"
"1111111",939,6,1,7510,"never","never","never","never","never","never","never"
"1234321",939,7,1,7511,"never","almost never","sometimes","often","sometimes","almost never","never"
"5241413",939,8,1,7512,"always","almost never","often","never","often","never","sometimes"
"2154345",940,1,1,7513,"almost never","never","always","often","sometimes","often","always"
"3215524",940,2,1,7514,"sometimes","almost never","never","always","always","almost never","often"
"1425154",940,3,1,7515,"never","often","almost never","always","never","always","often"
"4135352",940,4,1,7516,"often","never","sometimes","always","sometimes","always","almost never"
"5314234",940,5,1,7517,"always","sometimes","never","often","almost never","sometimes","often"
"5432241",940,6,1,7518,"always","often","sometimes","almost never","almost never","often","never"
"2531524",940,7,1,7519,"almost never","always","sometimes","never","always","almost never","often"
"4444444",940,8,1,7520,"often","often","often","often","often","often","often"
"4135425",941,1,1,7521,"often","never","sometimes","always","often","almost never","always"
"1111222",941,2,1,7522,"never","never","never","never","almost never","almost never","almost never"
"2154154",941,3,1,7523,"almost never","never","always","often","never","always","often"
"5241345",941,4,1,7524,"always","almost never","often","never","sometimes","often","always"
"3451425",941,5,1,7525,"sometimes","often","always","never","often","almost never","always"
"2154413",941,6,1,7526,"almost never","never","always","often","often","never","sometimes"
"4253314",941,7,1,7527,"often","almost never","always","sometimes","sometimes","never","often"
"3215451",941,8,1,7528,"sometimes","almost never","never","always","often","always","never"
"5555222",942,1,1,7529,"always","always","always","always","almost never","almost never","almost never"
"2413253",942,2,1,7530,"almost never","often","never","sometimes","almost never","always","sometimes"
"5314352",942,3,1,7531,"always","sometimes","never","often","sometimes","always","almost never"
"2154413",942,4,1,7532,"almost never","never","always","often","often","never","sometimes"
"1543425",942,5,1,7533,"never","always","often","sometimes","often","almost never","always"
"2154345",942,6,1,7534,"almost never","never","always","often","sometimes","often","always"
"2413135",942,7,1,7535,"almost never","often","never","sometimes","never","sometimes","always"
"1352215",942,8,1,7536,"never","sometimes","always","almost never","almost never","never","always"
"3333555",943,1,1,7537,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"5123524",943,2,1,7538,"always","never","almost never","sometimes","always","almost never","often"
"4321321",943,3,1,7539,"often","sometimes","almost never","never","sometimes","almost never","never"
"4253123",943,4,1,7540,"often","almost never","always","sometimes","never","almost never","sometimes"
"3142135",943,5,1,7541,"sometimes","never","often","almost never","never","sometimes","always"
"5555333",943,6,1,7542,"always","always","always","always","sometimes","sometimes","sometimes"
"4253123",943,7,1,7543,"often","almost never","always","sometimes","never","almost never","sometimes"
"5241413",943,8,1,7544,"always","almost never","often","never","often","never","sometimes"
"4253123",944,1,1,7545,"often","almost never","always","sometimes","never","almost never","sometimes"
"4321512",944,2,1,7546,"often","sometimes","almost never","never","always","never","almost never"
"3215215",944,3,1,7547,"sometimes","almost never","never","always","almost never","never","always"
"1352451",944,4,1,7548,"never","sometimes","always","almost never","often","always","never"
"4444222",944,5,1,7549,"often","often","often","often","almost never","almost never","almost never"
"3524432",944,6,1,7550,"sometimes","always","almost never","often","often","sometimes","almost never"
"4444555",944,7,1,7551,"often","often","often","often","always","always","always"
"4135234",944,8,1,7552,"often","never","sometimes","always","almost never","sometimes","often"
"3215215",945,1,1,7553,"sometimes","almost never","never","always","almost never","never","always"
"5123215",945,2,1,7554,"always","never","almost never","sometimes","almost never","never","always"
"4512531",945,3,1,7555,"often","always","never","almost never","always","sometimes","never"
"4253314",945,4,1,7556,"often","almost never","always","sometimes","sometimes","never","often"
"2531142",945,5,1,7557,"almost never","always","sometimes","never","never","often","almost never"
"3451234",945,6,1,7558,"sometimes","often","always","never","almost never","sometimes","often"
"3142135",945,7,1,7559,"sometimes","never","often","almost never","never","sometimes","always"
"2345123",945,8,1,7560,"almost never","sometimes","often","always","never","almost never","sometimes"
"2154531",946,1,1,7561,"almost never","never","always","often","always","sometimes","never"
"5123142",946,2,1,7562,"always","never","almost never","sometimes","never","often","almost never"
"5241345",946,3,1,7563,"always","almost never","often","never","sometimes","often","always"
"5555333",946,4,1,7564,"always","always","always","always","sometimes","sometimes","sometimes"
"3451234",946,5,1,7565,"sometimes","often","always","never","almost never","sometimes","often"
"4512345",946,6,1,7566,"often","always","never","almost never","sometimes","often","always"
"5555111",946,7,1,7567,"always","always","always","always","never","never","never"
"3451234",946,8,1,7568,"sometimes","often","always","never","almost never","sometimes","often"
"4135425",947,1,1,7569,"often","never","sometimes","always","often","almost never","always"
"1234253",947,2,1,7570,"never","almost never","sometimes","often","almost never","always","sometimes"
"4444555",947,3,1,7571,"often","often","often","often","always","always","always"
"3215524",947,4,1,7572,"sometimes","almost never","never","always","always","almost never","often"
"3333111",947,5,1,7573,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"3333111",947,6,1,7574,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"5432314",947,7,1,7575,"always","often","sometimes","almost never","sometimes","never","often"
"5123451",947,8,1,7576,"always","never","almost never","sometimes","often","always","never"
"1543543",948,1,1,7577,"never","always","often","sometimes","always","often","sometimes"
"3215524",948,2,1,7578,"sometimes","almost never","never","always","always","almost never","often"
"4135352",948,3,1,7579,"often","never","sometimes","always","sometimes","always","almost never"
"5432314",948,4,1,7580,"always","often","sometimes","almost never","sometimes","never","often"
"1234512",948,5,1,7581,"never","almost never","sometimes","often","always","never","almost never"
"5555555",948,6,1,7582,"always","always","always","always","always","always","always"
"4253432",948,7,1,7583,"often","almost never","always","sometimes","often","sometimes","almost never"
"3142135",948,8,1,7584,"sometimes","never","often","almost never","never","sometimes","always"
"2413135",949,1,1,7585,"almost never","often","never","sometimes","never","sometimes","always"
"3451234",949,2,1,7586,"sometimes","often","always","never","almost never","sometimes","often"
"4321321",949,3,1,7587,"often","sometimes","almost never","never","sometimes","almost never","never"
"3215142",949,4,1,7588,"sometimes","almost never","never","always","never","often","almost never"
"4253432",949,5,1,7589,"often","almost never","always","sometimes","often","sometimes","almost never"
"1111333",949,6,1,7590,"never","never","never","never","sometimes","sometimes","sometimes"
"3333444",949,7,1,7591,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"1543543",949,8,1,7592,"never","always","often","sometimes","always","often","sometimes"
"4253123",950,1,1,7593,"often","almost never","always","sometimes","never","almost never","sometimes"
"4512531",950,2,1,7594,"often","always","never","almost never","always","sometimes","never"
"2222555",950,3,1,7595,"almost never","almost never","almost never","almost never","always","always","always"
"3524241",950,4,1,7596,"sometimes","always","almost never","often","almost never","often","never"
"4321512",950,5,1,7597,"often","sometimes","almost never","never","always","never","almost never"
"1234135",950,6,1,7598,"never","almost never","sometimes","often","never","sometimes","always"
"5432123",950,7,1,7599,"always","often","sometimes","almost never","never","almost never","sometimes"
"1425531",950,8,1,7600,"never","often","almost never","always","always","sometimes","never"
"5123451",951,1,1,7601,"always","never","almost never","sometimes","often","always","never"
"5241154",951,2,1,7602,"always","almost never","often","never","never","always","often"
"5432123",951,3,1,7603,"always","often","sometimes","almost never","never","almost never","sometimes"
"2345123",951,4,1,7604,"almost never","sometimes","often","always","never","almost never","sometimes"
"2222444",951,5,1,7605,"almost never","almost never","almost never","almost never","often","often","often"
"3524123",951,6,1,7606,"sometimes","always","almost never","often","never","almost never","sometimes"
"3142253",951,7,1,7607,"sometimes","never","often","almost never","almost never","always","sometimes"
"5241154",951,8,1,7608,"always","almost never","often","never","never","always","often"
"2154154",952,1,1,7609,"almost never","never","always","often","never","always","often"
"4512413",952,2,1,7610,"often","always","never","almost never","often","never","sometimes"
"4321512",952,3,1,7611,"often","sometimes","almost never","never","always","never","almost never"
"1425413",952,4,1,7612,"never","often","almost never","always","often","never","sometimes"
"2154531",952,5,1,7613,"almost never","never","always","often","always","sometimes","never"
"2413321",952,6,1,7614,"almost never","often","never","sometimes","sometimes","almost never","never"
"1543543",952,7,1,7615,"never","always","often","sometimes","always","often","sometimes"
"1111222",952,8,1,7616,"never","never","never","never","almost never","almost never","almost never"
"3142135",953,1,1,7617,"sometimes","never","often","almost never","never","sometimes","always"
"5555555",953,2,1,7618,"always","always","always","always","always","always","always"
"2413253",953,3,1,7619,"almost never","often","never","sometimes","almost never","always","sometimes"
"3215524",953,4,1,7620,"sometimes","almost never","never","always","always","almost never","often"
"2154531",953,5,1,7621,"almost never","never","always","often","always","sometimes","never"
"4253314",953,6,1,7622,"often","almost never","always","sometimes","sometimes","never","often"
"2154345",953,7,1,7623,"almost never","never","always","often","sometimes","often","always"
"2413321",953,8,1,7624,"almost never","often","never","sometimes","sometimes","almost never","never"
"4512413",954,1,1,7625,"often","always","never","almost never","often","never","sometimes"
"2413135",954,2,1,7626,"almost never","often","never","sometimes","never","sometimes","always"
"4512531",954,3,1,7627,"often","always","never","almost never","always","sometimes","never"
"1111222",954,4,1,7628,"never","never","never","never","almost never","almost never","almost never"
"2345123",954,5,1,7629,"almost never","sometimes","often","always","never","almost never","sometimes"
"4444444",954,6,1,7630,"often","often","often","often","often","often","often"
"5555111",954,7,1,7631,"always","always","always","always","never","never","never"
"1111222",954,8,1,7632,"never","never","never","never","almost never","almost never","almost never"
"4512531",955,1,1,7633,"often","always","never","almost never","always","sometimes","never"
"3524241",955,2,1,7634,"sometimes","always","almost never","often","almost never","often","never"
"2413512",955,3,1,7635,"almost never","often","never","sometimes","always","never","almost never"
"5241413",955,4,1,7636,"always","almost never","often","never","often","never","sometimes"
"3333111",955,5,1,7637,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"5432123",955,6,1,7638,"always","often","sometimes","almost never","never","almost never","sometimes"
"1543352",955,7,1,7639,"never","always","often","sometimes","sometimes","always","almost never"
"2222333",955,8,1,7640,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"1543425",956,1,1,7641,"never","always","often","sometimes","often","almost never","always"
"5555333",956,2,1,7642,"always","always","always","always","sometimes","sometimes","sometimes"
"3333111",956,3,1,7643,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"2345123",956,4,1,7644,"almost never","sometimes","often","always","never","almost never","sometimes"
"3333555",956,5,1,7645,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"2345123",956,6,1,7646,"almost never","sometimes","often","always","never","almost never","sometimes"
"5314425",956,7,1,7647,"always","sometimes","never","often","often","almost never","always"
"2413321",956,8,1,7648,"almost never","often","never","sometimes","sometimes","almost never","never"
"3451352",957,1,1,7649,"sometimes","often","always","never","sometimes","always","almost never"
"4135352",957,2,1,7650,"often","never","sometimes","always","sometimes","always","almost never"
"5241345",957,3,1,7651,"always","almost never","often","never","sometimes","often","always"
"1352215",957,4,1,7652,"never","sometimes","always","almost never","almost never","never","always"
"5432123",957,5,1,7653,"always","often","sometimes","almost never","never","almost never","sometimes"
"5555333",957,6,1,7654,"always","always","always","always","sometimes","sometimes","sometimes"
"1352142",957,7,1,7655,"never","sometimes","always","almost never","never","often","almost never"
"1234135",957,8,1,7656,"never","almost never","sometimes","often","never","sometimes","always"
"4444444",958,1,1,7657,"often","often","often","often","often","often","often"
"1234135",958,2,1,7658,"never","almost never","sometimes","often","never","sometimes","always"
"4444555",958,3,1,7659,"often","often","often","often","always","always","always"
"2222222",958,4,1,7660,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"1543425",958,5,1,7661,"never","always","often","sometimes","often","almost never","always"
"1543543",958,6,1,7662,"never","always","often","sometimes","always","often","sometimes"
"5555333",958,7,1,7663,"always","always","always","always","sometimes","sometimes","sometimes"
"4444222",958,8,1,7664,"often","often","often","often","almost never","almost never","almost never"
"5123451",959,1,1,7665,"always","never","almost never","sometimes","often","always","never"
"4512154",959,2,1,7666,"often","always","never","almost never","never","always","often"
"1425413",959,3,1,7667,"never","often","almost never","always","often","never","sometimes"
"5555222",959,4,1,7668,"always","always","always","always","almost never","almost never","almost never"
"2154413",959,5,1,7669,"almost never","never","always","often","often","never","sometimes"
"1352524",959,6,1,7670,"never","sometimes","always","almost never","always","almost never","often"
"2531215",959,7,1,7671,"almost never","always","sometimes","never","almost never","never","always"
"2345432",959,8,1,7672,"almost never","sometimes","often","always","often","sometimes","almost never"
